"BehaviorSpace results (NetLogo 6.1.1)"
"Pulmonary_Histology.nlogo"
"Global-Sampling"
"04/12/2020 19:32:40:437 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-22","22"
"[run number]","collagen-degradation","degrader-count","thy1ps-count","n-collagen-deposition","AS-entry-threshold","thy1ns-count","p-collagen-deposition","AS-entry-random","[step]","count patches with [pcolor = 128] / count patches","count patches with [pcolor = 125] / count patches","count patches with [tissue-type = ""alveolar-space"" and pcolor != white] / count patches with [tissue-type = ""alveolar-space""]"
"3320","0.5","30","10","1","18","20","0.5","75","1000","0.1551912568306011","0.3581056466302368","0.39889336016096577"
"3319","0.5","20","10","1","18","20","0.5","75","1000","0.15664845173041894","0.3770491803278688","0.40543259557344064"
"3321","0.5","0","20","1","18","20","0.5","75","1000","0.18797814207650274","0.5970856102003643","0.721830985915493"
"3322","0.5","10","20","1","18","20","0.5","75","1000","0.18907103825136612","0.5271402550091074","0.6312877263581489"
"3323","0.5","20","20","1","18","20","0.5","75","1000","0.16174863387978142","0.448816029143898","0.5010060362173038"
"3324","0.5","30","20","1","18","20","0.5","75","1000","0.1668488160291439","0.41092896174863386","0.48993963782696176"
"3325","0.5","0","30","1","18","20","0.5","75","1000","0.15373406193078323","0.692896174863388","0.806841046277666"
"3326","0.5","10","30","1","18","20","0.5","75","1000","0.17887067395264117","0.6116575591985428","0.7268611670020121"
"3329","0.5","0","0","1","24","20","0.5","75","1000","0.1570127504553734","0.49544626593806923","0.5508048289738431"
"3327","0.5","20","30","1","18","20","0.5","75","1000","0.15737704918032788","0.5067395264116575","0.5885311871227364"
"3328","0.5","30","30","1","18","20","0.5","75","1000","0.1650273224043716","0.4269581056466302","0.4869215291750503"
"3330","0.5","10","0","1","24","20","0.5","75","1000","0.15591985428051003","0.41530054644808745","0.4678068410462777"
"3332","0.5","30","0","1","24","20","0.5","75","1000","0.10200364298724955","0.2936247723132969","0.23390342052313884"
"3331","0.5","20","0","1","24","20","0.5","75","1000","0.09726775956284153","0.3001821493624772","0.24044265593561368"
"3333","0.5","0","10","1","24","20","0.5","75","1000","0.16794171220400728","0.4568306010928962","0.5216297786720322"
"3334","0.5","10","10","1","24","20","0.5","75","1000","0.1533697632058288","0.4714025500910747","0.5241448692152918"
"3335","0.5","20","10","1","24","20","0.5","75","1000","0.1336976320582878","0.37122040072859747","0.37877263581488935"
"3337","0.5","0","20","1","24","20","0.5","75","1000","0.14790528233151184","0.5497267759562842","0.6267605633802817"
"3336","0.5","30","10","1","24","20","0.5","75","1000","0.10746812386156648","0.32531876138433513","0.289738430583501"
"3338","0.5","10","20","1","24","20","0.5","75","1000","0.15555555555555556","0.521311475409836","0.5920523138832998"
"3341","0.5","0","30","1","24","20","0.5","75","1000","0.1500910746812386","0.6877959927140255","0.7801810865191147"
"3340","0.5","30","20","1","24","20","0.5","75","1000","0.0936247723132969","0.3537340619307832","0.3365191146881288"
"3342","0.5","10","30","1","24","20","0.5","75","1000","0.11256830601092896","0.5457194899817851","0.5583501006036218"
"3339","0.5","20","20","1","24","20","0.5","75","1000","0.15628415300546447","0.4710382513661202","0.5432595573440644"
"3343","0.5","20","30","1","24","20","0.5","75","1000","0.11985428051001822","0.4367941712204007","0.4788732394366197"
"3344","0.5","30","30","1","24","20","0.5","75","1000","0.1500910746812386","0.4837887067395264","0.5392354124748491"
"3345","0.5","0","0","1","30","20","0.5","75","1000","0.08524590163934426","0.4167577413479053","0.3782696177062374"
"3346","0.5","10","0","1","30","20","0.5","75","1000","0.07431693989071038","0.30601092896174864","0.23440643863179075"
"3347","0.5","20","0","1","30","20","0.5","75","1000","0.04918032786885246","0.258287795992714","0.15995975855130784"
"3348","0.5","30","0","1","30","20","0.5","75","1000","0.09508196721311475","0.2761384335154827","0.2278672032193159"
"3350","0.5","10","10","1","30","20","0.5","75","1000","0.12313296903460838","0.4724954462659381","0.46227364185110664"
"3351","0.5","20","10","1","30","20","0.5","75","1000","0.10018214936247723","0.35300546448087433","0.2932595573440644"
"3349","0.5","0","10","1","30","20","0.5","75","1000","0.14389799635701275","0.5194899817850638","0.5618712273641852"
"3353","0.5","0","20","1","30","20","0.5","75","1000","0.12495446265938069","0.5249544626593807","0.5648893360160966"
"3352","0.5","30","10","1","30","20","0.5","75","1000","0.09508196721311475","0.3271402550091075","0.2992957746478873"
"3355","0.5","20","20","1","30","20","0.5","75","1000","0.13333333333333333","0.419672131147541","0.4275653923541248"
"3354","0.5","10","20","1","30","20","0.5","75","1000","0.15628415300546447","0.5049180327868853","0.5392354124748491"
"3356","0.5","30","20","1","30","20","0.5","75","1000","0.1063752276867031","0.361384335154827","0.3506036217303823"
"3357","0.5","0","30","1","30","20","0.5","75","1000","0.13479052823315119","0.5887067395264116","0.64738430583501"
"3358","0.5","10","30","1","30","20","0.5","75","1000","0.151183970856102","0.5336976320582878","0.5940643863179075"
"3359","0.5","20","30","1","30","20","0.5","75","1000","0.10710382513661203","0.47468123861566486","0.4869215291750503"
"3360","0.5","30","30","1","30","20","0.5","75","1000","0.1052823315118397","0.3770491803278688","0.35110663983903423"
"3361","0.5","0","0","1","0","30","0.5","75","1000","0.21493624772313297","0.6240437158469946","0.7877263581488934"
"3364","0.5","30","0","1","0","30","0.5","75","1000","0.15446265938069217","0.35555555555555557","0.35764587525150904"
"3363","0.5","20","0","1","0","30","0.5","75","1000","0.20692167577413478","0.43861566484517306","0.5432595573440644"
"3362","0.5","10","0","1","0","30","0.5","75","1000","0.21165755919854282","0.507103825136612","0.6212273641851107"
"3365","0.5","0","10","1","0","30","0.5","75","1000","0.1989071038251366","0.6721311475409836","0.8345070422535211"
"3366","0.5","10","10","1","0","30","0.5","75","1000","0.19744990892531877","0.5624772313296903","0.6871227364185111"
"3367","0.5","20","10","1","0","30","0.5","75","1000","0.1970856102003643","0.5573770491803278","0.6800804828973843"
"3368","0.5","30","10","1","0","30","0.5","75","1000","0.18105646630236794","0.4313296903460838","0.48490945674044267"
"3369","0.5","0","20","1","0","30","0.5","75","1000","0.16247723132969036","0.7522768670309654","0.8883299798792756"
"3370","0.5","10","20","1","0","30","0.5","75","1000","0.15300546448087432","0.677959927140255","0.7776659959758552"
"3371","0.5","20","20","1","0","30","0.5","75","1000","0.2010928961748634","0.6193078324225865","0.7580482897384306"
"3373","0.5","0","30","1","0","30","0.5","75","1000","0.12932604735883424","0.7766848816029144","0.8707243460764588"
"3372","0.5","30","20","1","0","30","0.5","75","1000","0.1989071038251366","0.5533697632058288","0.6951710261569416"
"3374","0.5","10","30","1","0","30","0.5","75","1000","0.16830601092896175","0.717304189435337","0.858148893360161"
"3376","0.5","30","30","1","0","30","0.5","75","1000","0.18397085610200364","0.5832422586520947","0.6951710261569416"
"3375","0.5","20","30","1","0","30","0.5","75","1000","0.14826958105646632","0.7650273224043715","0.891851106639839"
"3377","0.5","0","0","1","6","30","0.5","75","1000","0.20546448087431693","0.6120218579234973","0.7530181086519114"
"3378","0.5","10","0","1","6","30","0.5","75","1000","0.21602914389799635","0.5089253187613844","0.6332997987927566"
"3379","0.5","20","0","1","6","30","0.5","75","1000","0.1737704918032787","0.48123861566484516","0.5482897384305835"
"3380","0.5","30","0","1","6","30","0.5","75","1000","0.18797814207650274","0.39562841530054643","0.4557344064386318"
"3381","0.5","0","10","1","6","30","0.5","75","1000","0.20072859744990892","0.658287795992714","0.8128772635814889"
"3382","0.5","10","10","1","6","30","0.5","75","1000","0.23570127504553734","0.5843351548269581","0.7625754527162978"
"3383","0.5","20","10","1","6","30","0.5","75","1000","0.22331511839708562","0.5737704918032787","0.7364185110663984"
"3384","0.5","30","10","1","6","30","0.5","75","1000","0.1970856102003643","0.5016393442622951","0.5935613682092555"
"3385","0.5","0","20","1","6","30","0.5","75","1000","0.15227686703096538","0.7562841530054645","0.8737424547283702"
"3386","0.5","10","20","1","6","30","0.5","75","1000","0.2098360655737705","0.6433515482695811","0.8103621730382293"
"3389","0.5","0","30","1","6","30","0.5","75","1000","0.11438979963570127","0.8156648451730419","0.9039235412474849"
"3387","0.5","20","20","1","6","30","0.5","75","1000","0.20728597449908925","0.6032786885245902","0.75"
"3388","0.5","30","20","1","6","30","0.5","75","1000","0.22185792349726777","0.49326047358834246","0.6378269617706237"
"3390","0.5","10","30","1","6","30","0.5","75","1000","0.16830601092896175","0.7198542805100182","0.85261569416499"
"3391","0.5","20","30","1","6","30","0.5","75","1000","0.16029143897996356","0.7020036429872496","0.823943661971831"
"3392","0.5","30","30","1","6","30","0.5","75","1000","0.2127504553734062","0.6105646630236794","0.7681086519114688"
"3393","0.5","0","0","1","12","30","0.5","75","1000","0.23169398907103825","0.47358834244080145","0.6111670020120724"
"3395","0.5","20","0","1","12","30","0.5","75","1000","0.18506375227686703","0.5092896174863388","0.6011066398390342"
"3394","0.5","10","0","1","12","30","0.5","75","1000","0.20437158469945355","0.458287795992714","0.5784708249496981"
"3396","0.5","30","0","1","12","30","0.5","75","1000","0.20473588342440802","0.4178506375227687","0.4924547283702213"
"3397","0.5","0","10","1","12","30","0.5","75","1000","0.2134790528233151","0.6561020036429872","0.8269617706237424"
"3398","0.5","10","10","1","12","30","0.5","75","1000","0.21639344262295082","0.5435336976320583","0.6770623742454729"
"3399","0.5","20","10","1","12","30","0.5","75","1000","0.1785063752276867","0.5060109289617486","0.5855130784708249"
"3400","0.5","30","10","1","12","30","0.5","75","1000","0.2222222222222222","0.4943533697632058","0.6247484909456741"
"3401","0.5","0","20","1","12","30","0.5","75","1000","0.1209471766848816","0.7686703096539163","0.8516096579476862"
"3402","0.5","10","20","1","12","30","0.5","75","1000","0.18979963570127503","0.6885245901639344","0.8435613682092555"
"3403","0.5","20","20","1","12","30","0.5","75","1000","0.2058287795992714","0.6211293260473588","0.7711267605633803"
"3404","0.5","30","20","1","12","30","0.5","75","1000","0.21493624772313297","0.5380692167577413","0.6775653923541247"
"3406","0.5","10","30","1","12","30","0.5","75","1000","0.14826958105646632","0.6961748633879782","0.7987927565392354"
"3405","0.5","0","30","1","12","30","0.5","75","1000","0.1533697632058288","0.7795992714025501","0.9094567404426559"
"3408","0.5","30","30","1","12","30","0.5","75","1000","0.18178506375227688","0.6502732240437158","0.7761569416498993"
"3407","0.5","20","30","1","12","30","0.5","75","1000","0.17923497267759564","0.66775956284153","0.7992957746478874"
"3409","0.5","0","0","1","18","30","0.5","75","1000","0.18433515482695811","0.5373406193078324","0.6343058350100603"
"3410","0.5","10","0","1","18","30","0.5","75","1000","0.13879781420765028","0.49034608378870675","0.5196177062374245"
"3411","0.5","20","0","1","18","30","0.5","75","1000","0.14899817850637523","0.5052823315118397","0.5467806841046278"
"3412","0.5","30","0","1","18","30","0.5","75","1000","0.19089253187613844","0.4320582877959927","0.5140845070422535"
"3413","0.5","0","10","1","18","30","0.5","75","1000","0.15846994535519127","0.6404371584699453","0.7283702213279678"
"3414","0.5","10","10","1","18","30","0.5","75","1000","0.16429872495446265","0.5923497267759563","0.6805835010060363"
"3415","0.5","20","10","1","18","30","0.5","75","1000","0.18214936247723132","0.5428051001821493","0.6463782696177063"
"3417","0.5","0","20","1","18","30","0.5","75","1000","0.16357012750455374","0.7420765027322405","0.8747484909456741"
"3416","0.5","30","10","1","18","30","0.5","75","1000","0.17012750455373407","0.4604735883424408","0.5160965794768612"
"3418","0.5","10","20","1","18","30","0.5","75","1000","0.17049180327868851","0.6775956284153005","0.7942655935613682"
"3420","0.5","30","20","1","18","30","0.5","75","1000","0.17158469945355193","0.5428051001821493","0.6403420523138833"
"3419","0.5","20","20","1","18","30","0.5","75","1000","0.15628415300546447","0.6480874316939891","0.7419517102615694"
"3421","0.5","0","30","1","18","30","0.5","75","1000","0.1092896174863388","0.8561020036429873","0.9532193158953722"
"3422","0.5","10","30","1","18","30","0.5","75","1000","0.16648451730418942","0.736247723132969","0.8677062374245473"
"3423","0.5","20","30","1","18","30","0.5","75","1000","0.15555555555555556","0.6280510018214936","0.716297786720322"
"3424","0.5","30","30","1","18","30","0.5","75","1000","0.1657559198542805","0.5737704918032787","0.670523138832998"
"3425","0.5","0","0","1","24","30","0.5","75","1000","0.16247723132969036","0.599271402550091","0.6936619718309859"
"3426","0.5","10","0","1","24","30","0.5","75","1000","0.11183970856102003","0.4936247723132969","0.47283702213279677"
"3427","0.5","20","0","1","24","30","0.5","75","1000","0.12276867030965391","0.4994535519125683","0.5035211267605634"
"3428","0.5","30","0","1","24","30","0.5","75","1000","0.12495446265938069","0.4156648451730419","0.403420523138833"
"3429","0.5","0","10","1","24","30","0.5","75","1000","0.1540983606557377","0.6739526411657559","0.7686116700201208"
"3430","0.5","10","10","1","24","30","0.5","75","1000","0.1540983606557377","0.6306010928961748","0.7238430583501007"
"3431","0.5","20","10","1","24","30","0.5","75","1000","0.12823315118397086","0.5129326047358834","0.5352112676056338"
"3433","0.5","0","20","1","24","30","0.5","75","1000","0.13224043715846995","0.7839708561020037","0.8928571428571429"
"3432","0.5","30","10","1","24","30","0.5","75","1000","0.1209471766848816","0.4273224043715847","0.4154929577464789"
"3434","0.5","10","20","1","24","30","0.5","75","1000","0.13224043715846995","0.5996357012750455","0.6574446680080482"
"3435","0.5","20","20","1","24","30","0.5","75","1000","0.12349726775956284","0.6251366120218579","0.6830985915492958"
"3436","0.5","30","20","1","24","30","0.5","75","1000","0.13806921675774134","0.5293260473588343","0.5694164989939637"
"3437","0.5","0","30","1","24","30","0.5","75","1000","0.14389799635701275","0.7366120218579235","0.8450704225352113"
"3438","0.5","10","30","1","24","30","0.5","75","1000","0.10746812386156648","0.7165755919854281","0.7686116700201208"
"3439","0.5","20","30","1","24","30","0.5","75","1000","0.12495446265938069","0.6276867030965392","0.6750503018108652"
"3441","0.5","0","0","1","30","30","0.5","75","1000","0.12714025500910747","0.6145719489981785","0.6554325955734407"
"3440","0.5","30","30","1","24","30","0.5","75","1000","0.11730418943533698","0.5242258652094718","0.5598591549295775"
"3442","0.5","10","0","1","30","30","0.5","75","1000","0.07868852459016394","0.44371584699453553","0.41096579476861167"
"3443","0.5","20","0","1","30","30","0.5","75","1000","0.08633879781420765","0.44153005464480877","0.3722334004024145"
"3444","0.5","30","0","1","30","30","0.5","75","1000","0.09143897996357013","0.40910746812386156","0.3274647887323944"
"3445","0.5","0","10","1","30","30","0.5","75","1000","0.10601092896174863","0.648816029143898","0.6800804828973843"
"3446","0.5","10","10","1","30","30","0.5","75","1000","0.13005464480874318","0.5406193078324226","0.5689134808853119"
"3447","0.5","20","10","1","30","30","0.5","75","1000","0.12641165755919853","0.5256830601092897","0.5492957746478874"
"3448","0.5","30","10","1","30","30","0.5","75","1000","0.10856102003642987","0.46083788706739526","0.44818913480885314"
"3449","0.5","0","20","1","30","30","0.5","75","1000","0.10819672131147541","0.6571948998178506","0.6956740442655935"
"3450","0.5","10","20","1","30","30","0.5","75","1000","0.13333333333333333","0.6262295081967213","0.6856136820925554"
"3451","0.5","20","20","1","30","30","0.5","75","1000","0.1122040072859745","0.6138433515482696","0.630784708249497"
"3452","0.5","30","20","1","30","30","0.5","75","1000","0.1122040072859745","0.5468123861566484","0.5533199195171026"
"3453","0.5","0","30","1","30","30","0.5","75","1000","0.09763205828779599","0.7970856102003643","0.8571428571428571"
"3454","0.5","10","30","1","30","30","0.5","75","1000","0.11876138433515483","0.7413479052823315","0.8103621730382293"
"3455","0.5","20","30","1","30","30","0.5","75","1000","0.10455373406193079","0.6269581056466302","0.6514084507042254"
"3457","0.5","0","0","1","0","0","0.5","100","1000","0","0","0"
"3456","0.5","30","30","1","30","30","0.5","75","1000","0.12932604735883424","0.653551912568306","0.7072434607645876"
"3458","0.5","10","0","1","0","0","0.5","100","1000","0","0","0"
"3459","0.5","20","0","1","0","0","0.5","100","1000","0","0","0"
"3460","0.5","30","0","1","0","0","0.5","100","1000","0","0","0"
"3461","0.5","0","10","1","0","0","0.5","100","1000","0","0","0"
"3462","0.5","10","10","1","0","0","0.5","100","1000","0","0","0"
"3463","0.5","20","10","1","0","0","0.5","100","1000","0","0","0"
"3464","0.5","30","10","1","0","0","0.5","100","1000","0","0","0"
"3302","0.5","10","10","1","12","20","0.5","75","1000","0.2214936247723133","0.5351548269581057","0.6881287726358148"
"3465","0.5","0","20","1","0","0","0.5","100","1000","0","0","0"
"3466","0.5","10","20","1","0","0","0.5","100","1000","0","0","0"
"3467","0.5","20","20","1","0","0","0.5","100","1000","0","0","0"
"3468","0.5","30","20","1","0","0","0.5","100","1000","0","0","0"
"3469","0.5","0","30","1","0","0","0.5","100","1000","0","0","0"
"3470","0.5","10","30","1","0","0","0.5","100","1000","0","0","0"
"3471","0.5","20","30","1","0","0","0.5","100","1000","0","0","0"
"3472","0.5","30","30","1","0","0","0.5","100","1000","0","0","0"
"3473","0.5","0","0","1","6","0","0.5","100","1000","0","0","0"
"3474","0.5","10","0","1","6","0","0.5","100","1000","0","0","0"
"3475","0.5","20","0","1","6","0","0.5","100","1000","0","0","0"
"3477","0.5","0","10","1","6","0","0.5","100","1000","0","0","0"
"3476","0.5","30","0","1","6","0","0.5","100","1000","0","0","0"
"3478","0.5","10","10","1","6","0","0.5","100","1000","0","0","0"
"3479","0.5","20","10","1","6","0","0.5","100","1000","0","0","0"
"3481","0.5","0","20","1","6","0","0.5","100","1000","0","0","0"
"3480","0.5","30","10","1","6","0","0.5","100","1000","0","0","0"
"3482","0.5","10","20","1","6","0","0.5","100","1000","0","0","0"
"3485","0.5","0","30","1","6","0","0.5","100","1000","0","0","0"
"3483","0.5","20","20","1","6","0","0.5","100","1000","0","0","0"
"3484","0.5","30","20","1","6","0","0.5","100","1000","0","0","0"
"3486","0.5","10","30","1","6","0","0.5","100","1000","0","0","0"
"3487","0.5","20","30","1","6","0","0.5","100","1000","0","0","0"
"3488","0.5","30","30","1","6","0","0.5","100","1000","0","0","0"
"3491","0.5","20","0","1","12","0","0.5","100","1000","0","0","0"
"3490","0.5","10","0","1","12","0","0.5","100","1000","0","0","0"
"3489","0.5","0","0","1","12","0","0.5","100","1000","0","0","0"
"3493","0.5","0","10","1","12","0","0.5","100","1000","0","0","0"
"3492","0.5","30","0","1","12","0","0.5","100","1000","0","0","0"
"3494","0.5","10","10","1","12","0","0.5","100","1000","0","0","0"
"3497","0.5","0","20","1","12","0","0.5","100","1000","0","0","0"
"3495","0.5","20","10","1","12","0","0.5","100","1000","0","0","0"
"3496","0.5","30","10","1","12","0","0.5","100","1000","0","0","0"
"3498","0.5","10","20","1","12","0","0.5","100","1000","0","0","0"
"3499","0.5","20","20","1","12","0","0.5","100","1000","0","0","0"
"3500","0.5","30","20","1","12","0","0.5","100","1000","0","0","0"
"3501","0.5","0","30","1","12","0","0.5","100","1000","0","0","0"
"3505","0.5","0","0","1","18","0","0.5","100","1000","0","0","0"
"3502","0.5","10","30","1","12","0","0.5","100","1000","0","0","0"
"3504","0.5","30","30","1","12","0","0.5","100","1000","0","0","0"
"3503","0.5","20","30","1","12","0","0.5","100","1000","0","0","0"
"3506","0.5","10","0","1","18","0","0.5","100","1000","0","0","0"
"3509","0.5","0","10","1","18","0","0.5","100","1000","0","0","0"
"3507","0.5","20","0","1","18","0","0.5","100","1000","0","0","0"
"3508","0.5","30","0","1","18","0","0.5","100","1000","0","0","0"
"3510","0.5","10","10","1","18","0","0.5","100","1000","0","0","0"
"3511","0.5","20","10","1","18","0","0.5","100","1000","0","0","0"
"3513","0.5","0","20","1","18","0","0.5","100","1000","0","0","0"
"3512","0.5","30","10","1","18","0","0.5","100","1000","0","0","0"
"3514","0.5","10","20","1","18","0","0.5","100","1000","0","0","0"
"3516","0.5","30","20","1","18","0","0.5","100","1000","0","0","0"
"3515","0.5","20","20","1","18","0","0.5","100","1000","0","0","0"
"3521","0.5","0","0","1","24","0","0.5","100","1000","0","0","0"
"3518","0.5","10","30","1","18","0","0.5","100","1000","0","0","0"
"3519","0.5","20","30","1","18","0","0.5","100","1000","0","0","0"
"3520","0.5","30","30","1","18","0","0.5","100","1000","0","0","0"
"3517","0.5","0","30","1","18","0","0.5","100","1000","0","0","0"
"3522","0.5","10","0","1","24","0","0.5","100","1000","0","0","0"
"3523","0.5","20","0","1","24","0","0.5","100","1000","0","0","0"
"3525","0.5","0","10","1","24","0","0.5","100","1000","0","0","0"
"3524","0.5","30","0","1","24","0","0.5","100","1000","0","0","0"
"3526","0.5","10","10","1","24","0","0.5","100","1000","0","0","0"
"3529","0.5","0","20","1","24","0","0.5","100","1000","0","0","0"
"3527","0.5","20","10","1","24","0","0.5","100","1000","0","0","0"
"3530","0.5","10","20","1","24","0","0.5","100","1000","0","0","0"
"3528","0.5","30","10","1","24","0","0.5","100","1000","0","0","0"
"3531","0.5","20","20","1","24","0","0.5","100","1000","0","0","0"
"3532","0.5","30","20","1","24","0","0.5","100","1000","0","0","0"
"3533","0.5","0","30","1","24","0","0.5","100","1000","0","0","0"
"3534","0.5","10","30","1","24","0","0.5","100","1000","0","0","0"
"3535","0.5","20","30","1","24","0","0.5","100","1000","0","0","0"
"3537","0.5","0","0","1","30","0","0.5","100","1000","0","0","0"
"3536","0.5","30","30","1","24","0","0.5","100","1000","0","0","0"
"3538","0.5","10","0","1","30","0","0.5","100","1000","0","0","0"
"3539","0.5","20","0","1","30","0","0.5","100","1000","0","0","0"
"3541","0.5","0","10","1","30","0","0.5","100","1000","0","0","0"
"3540","0.5","30","0","1","30","0","0.5","100","1000","0","0","0"
"3542","0.5","10","10","1","30","0","0.5","100","1000","0","0","0"
"3543","0.5","20","10","1","30","0","0.5","100","1000","0","0","0"
"3544","0.5","30","10","1","30","0","0.5","100","1000","0","0","0"
"3546","0.5","10","20","1","30","0","0.5","100","1000","0","0","0"
"3545","0.5","0","20","1","30","0","0.5","100","1000","0","0","0"
"3547","0.5","20","20","1","30","0","0.5","100","1000","0","0","0"
"3548","0.5","30","20","1","30","0","0.5","100","1000","0","0","0"
"3549","0.5","0","30","1","30","0","0.5","100","1000","0","0","0"
"3550","0.5","10","30","1","30","0","0.5","100","1000","0","0","0"
"3551","0.5","20","30","1","30","0","0.5","100","1000","0","0","0"
"3552","0.5","30","30","1","30","0","0.5","100","1000","0","0","0"
"3553","0.5","0","0","1","0","10","0.5","100","1000","0.2553734061930783","0.23169398907103825","0.40191146881287726"
"3555","0.5","20","0","1","0","10","0.5","100","1000","0.1854280510018215","0.15264116575591985","0.25553319919517103"
"3554","0.5","10","0","1","0","10","0.5","100","1000","0.20546448087431693","0.17704918032786884","0.2590543259557344"
"3556","0.5","30","0","1","0","10","0.5","100","1000","0.11256830601092896","0.11584699453551912","0.12776659959758552"
"3557","0.5","0","10","1","0","10","0.5","100","1000","0.24663023679417123","0.33588342440801455","0.5095573440643864"
"3559","0.5","20","10","1","0","10","0.5","100","1000","0.20801457194899817","0.20255009107468125","0.36619718309859156"
"3560","0.5","30","10","1","0","10","0.5","100","1000","0.14353369763205828","0.11839708561020036","0.193158953722334"
"3561","0.5","0","20","1","0","10","0.5","100","1000","0.21384335154826958","0.410200364298725","0.5482897384305835"
"3562","0.5","10","20","1","0","10","0.5","100","1000","0.21493624772313297","0.2867030965391621","0.4164989939637827"
"3563","0.5","20","20","1","0","10","0.5","100","1000","0.18870673952641165","0.29617486338797816","0.4471830985915493"
"3565","0.5","0","30","1","0","10","0.5","100","1000","0.18579234972677597","0.44371584699453553","0.5638832997987927"
"3564","0.5","30","20","1","0","10","0.5","100","1000","0.19271402550091074","0.21129326047358835","0.36971830985915494"
"3566","0.5","10","30","1","0","10","0.5","100","1000","0.25100182149362477","0.4240437158469945","0.630784708249497"
"3569","0.5","0","0","1","6","10","0.5","100","1000","0.25610200364298724","0.21639344262295082","0.3767605633802817"
"3568","0.5","30","30","1","0","10","0.5","100","1000","0.14280510018214937","0.28888888888888886","0.3843058350100604"
"3567","0.5","20","30","1","0","10","0.5","100","1000","0.17595628415300546","0.3249544626593807","0.43611670020120724"
"3570","0.5","10","0","1","6","10","0.5","100","1000","0.22768670309653916","0.17959927140255008","0.3073440643863179"
"3571","0.5","20","0","1","6","10","0.5","100","1000","0.14754098360655737","0.11948998178506376","0.16146881287726358"
"3573","0.5","0","10","1","6","10","0.5","100","1000","0.19162112932604736","0.2907103825136612","0.3983903420523139"
"3572","0.5","30","0","1","6","10","0.5","100","1000","0.08561020036429873","0.09908925318761384","0.09456740442655935"
"3574","0.5","10","10","1","6","10","0.5","100","1000","0.24116575591985429","0.25318761384335153","0.3933601609657948"
"3575","0.5","20","10","1","6","10","0.5","100","1000","0.17814207650273223","0.19927140255009107","0.306841046277666"
"3576","0.5","30","10","1","6","10","0.5","100","1000","0.1690346083788707","0.19672131147540983","0.2982897384305835"
"3577","0.5","0","20","1","6","10","0.5","100","1000","0.23278688524590163","0.3974499089253188","0.5890342052313883"
"3578","0.5","10","20","1","6","10","0.5","100","1000","0.19271402550091074","0.2943533697632058","0.41750503018108653"
"3579","0.5","20","20","1","6","10","0.5","100","1000","0.17704918032786884","0.24808743169398906","0.35865191146881287"
"3580","0.5","30","20","1","6","10","0.5","100","1000","0.16138433515482695","0.18178506375227688","0.26106639839034207"
"3581","0.5","0","30","1","6","10","0.5","100","1000","0.24517304189435338","0.5038251366120219","0.704225352112676"
"3582","0.5","10","30","1","6","10","0.5","100","1000","0.2568306010928962","0.385063752276867","0.5900402414486922"
"3585","0.5","0","0","1","12","10","0.5","100","1000","0.21712204007285973","0.2174863387978142","0.33249496981891347"
"3583","0.5","20","30","1","6","10","0.5","100","1000","0.16393442622950818","0.2801457194899818","0.3717303822937626"
"3586","0.5","10","0","1","12","10","0.5","100","1000","0.16247723132969036","0.17340619307832422","0.21026156941649898"
"3584","0.5","30","30","1","6","10","0.5","100","1000","0.1894353369763206","0.27358834244080144","0.41951710261569414"
"3587","0.5","20","0","1","12","10","0.5","100","1000","0.13588342440801457","0.1581056466302368","0.16096579476861167"
"3588","0.5","30","0","1","12","10","0.5","100","1000","0.12240437158469945","0.13916211293260475","0.15392354124748492"
"3589","0.5","0","10","1","12","10","0.5","100","1000","0.21894353369763206","0.32641165755919854","0.4607645875251509"
"3590","0.5","10","10","1","12","10","0.5","100","1000","0.2174863387978142","0.24699453551912567","0.3737424547283702"
"3591","0.5","20","10","1","12","10","0.5","100","1000","0.16721311475409836","0.2051001821493625","0.24949698189134809"
"3593","0.5","0","20","1","12","10","0.5","100","1000","0.2105646630236794","0.3632058287795993","0.533702213279678"
"3592","0.5","30","10","1","12","10","0.5","100","1000","0.12495446265938069","0.15300546448087432","0.1841046277665996"
"3594","0.5","10","20","1","12","10","0.5","100","1000","0.19854280510018216","0.36429872495446264","0.5075452716297787"
"3595","0.5","20","20","1","12","10","0.5","100","1000","0.14608378870673952","0.24116575591985429","0.2987927565392354"
"3596","0.5","30","20","1","12","10","0.5","100","1000","0.1336976320582878","0.18579234972677597","0.22283702213279677"
"3597","0.5","0","30","1","12","10","0.5","100","1000","0.1989071038251366","0.4834244080145719","0.6106639839034205"
"3598","0.5","10","30","1","12","10","0.5","100","1000","0.21821493624772315","0.4553734061930783","0.6106639839034205"
"3601","0.5","0","0","1","18","10","0.5","100","1000","0.15081967213114755","0.24553734061930782","0.2550301810865191"
"3599","0.5","20","30","1","12","10","0.5","100","1000","0.20072859744990892","0.37122040072859747","0.522635814889336"
"3600","0.5","30","30","1","12","10","0.5","100","1000","0.18469945355191256","0.2597449908925319","0.4039235412474849"
"3602","0.5","10","0","1","18","10","0.5","100","1000","0.14754098360655737","0.2214936247723133","0.29275653923541245"
"3603","0.5","20","0","1","18","10","0.5","100","1000","0.08160291438979964","0.1570127504553734","0.11921529175050302"
"3604","0.5","30","0","1","18","10","0.5","100","1000","0.059380692167577416","0.11438979963570127","0.04929577464788732"
