"BehaviorSpace results (NetLogo 6.1.1)"
"Pulmonary_Histology.nlogo"
"AS-Entry-Bivariate"
"04/12/2020 13:09:41:996 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-22","22"
"[run number]","collagen-degradation","degrader-count","thy1ps-count","n-collagen-deposition","AS-entry-threshold","thy1ns-count","p-collagen-deposition","AS-entry-random","[step]","count patches with [pcolor = 128] / count patches","count patches with [pcolor = 125] / count patches","count patches with [tissue-type = ""alveolar-space"" and pcolor != white] / count patches with [tissue-type = ""alveolar-space""]"
"96","0.5","10","10","1","3","10","0.5","80","1000","0.12641165755919853","0.19271402550091074","0.21680080482897385"
"97","0.5","10","10","1","3","10","0.5","80","1000","0.14681238615664846","0.22258652094717668","0.24446680080482897"
"98","0.5","10","10","1","3","10","0.5","80","1000","0.22877959927140254","0.2539162112932605","0.397887323943662"
"99","0.5","10","10","1","3","10","0.5","80","1000","0.224408014571949","0.23570127504553734","0.35261569416498995"
"100","0.5","10","10","1","3","10","0.5","80","1000","0.21821493624772315","0.25428051001821494","0.358148893360161"
"101","0.5","10","10","1","3","10","0.5","90","1000","0.26812386156648454","0.2302367941712204","0.42404426559356134"
"102","0.5","10","10","1","3","10","0.5","90","1000","0.1668488160291439","0.22659380692167577","0.2977867203219316"
"103","0.5","10","10","1","3","10","0.5","90","1000","0.24444444444444444","0.21202185792349726","0.3475855130784708"
"104","0.5","10","10","1","3","10","0.5","90","1000","0.21821493624772315","0.26848816029143896","0.3983903420523139"
"105","0.5","10","10","1","3","10","0.5","90","1000","0.21129326047358835","0.22877959927140254","0.3395372233400402"
"106","0.5","10","10","1","3","10","0.5","100","1000","0.2371584699453552","0.2371584699453552","0.3938631790744467"
"107","0.5","10","10","1","3","10","0.5","100","1000","0.19744990892531877","0.2604735883424408","0.36971830985915494"
"108","0.5","10","10","1","3","10","0.5","100","1000","0.23679417122040072","0.22950819672131148","0.4079476861167002"
"109","0.5","10","10","1","3","10","0.5","100","1000","0.18506375227686703","0.2371584699453552","0.335010060362173"
"110","0.5","10","10","1","3","10","0.5","100","1000","0.19526411657559198","0.27759562841530055","0.37927565392354123"
"111","0.5","10","10","1","6","10","0.5","0","1000","0.0575591985428051","0.17996357012750455","0.08953722334004025"
"112","0.5","10","10","1","6","10","0.5","0","1000","0.05245901639344262","0.1540983606557377","0.079476861167002"
"113","0.5","10","10","1","6","10","0.5","0","1000","0.07868852459016394","0.1744990892531876","0.1317907444668008"
"78","0.5","10","10","1","3","10","0.5","40","1000","0.12349726775956284","0.2087431693989071","0.2152917505030181"
"114","0.5","10","10","1","6","10","0.5","0","1000","0.08852459016393442","0.20327868852459016","0.14587525150905434"
"115","0.5","10","10","1","6","10","0.5","0","1000","0.08852459016393442","0.19927140255009107","0.1529175050301811"
"116","0.5","10","10","1","6","10","0.5","10","1000","0.09326047358834244","0.1930783242258652","0.15040241448692154"
"117","0.5","10","10","1","6","10","0.5","10","1000","0.06229508196721312","0.1941712204007286","0.08853118712273642"
"118","0.5","10","10","1","6","10","0.5","10","1000","0.08160291438979964","0.21092896174863388","0.16549295774647887"
"119","0.5","10","10","1","6","10","0.5","10","1000","0.057194899817850635","0.19744990892531877","0.10412474849094568"
"120","0.5","10","10","1","6","10","0.5","10","1000","0.07759562841530054","0.19089253187613844","0.1312877263581489"
"121","0.5","10","10","1","6","10","0.5","20","1000","0.11366120218579236","0.1697632058287796","0.17002012072434608"
"122","0.5","10","10","1","6","10","0.5","20","1000","0.08415300546448087","0.19198542805100183","0.15945674044265593"
"123","0.5","10","10","1","6","10","0.5","20","1000","0.1162112932604736","0.21384335154826958","0.22082494969818914"
"124","0.5","10","10","1","6","10","0.5","20","1000","0.11438979963570127","0.21967213114754097","0.22635814889336017"
"126","0.5","10","10","1","6","10","0.5","30","1000","0.09398907103825137","0.2010928961748634","0.15492957746478872"
"128","0.5","10","10","1","6","10","0.5","30","1000","0.073224043715847","0.1912568306010929","0.14185110663983905"
"127","0.5","10","10","1","6","10","0.5","30","1000","0.11402550091074681","0.224408014571949","0.2112676056338028"
"129","0.5","10","10","1","6","10","0.5","30","1000","0.08561020036429873","0.1806921675774135","0.15090543259557343"
"130","0.5","10","10","1","6","10","0.5","30","1000","0.0965391621129326","0.1923497267759563","0.15845070422535212"
"131","0.5","10","10","1","6","10","0.5","40","1000","0.12313296903460838","0.20619307832422587","0.2454728370221328"
"132","0.5","10","10","1","6","10","0.5","40","1000","0.10418943533697632","0.2214936247723133","0.19969818913480886"
"133","0.5","10","10","1","6","10","0.5","40","1000","0.13442622950819672","0.24153005464480876","0.2605633802816901"
"134","0.5","10","10","1","6","10","0.5","40","1000","0.12422586520947176","0.21930783242258653","0.2112676056338028"
"135","0.5","10","10","1","6","10","0.5","40","1000","0.12240437158469945","0.2127504553734062","0.2112676056338028"
"136","0.5","10","10","1","6","10","0.5","50","1000","0.11985428051001822","0.2302367941712204","0.22233400402414488"
"125","0.5","10","10","1","6","10","0.5","20","1000","0.09216757741347906","0.18907103825136612","0.1579476861167002"
"137","0.5","10","10","1","6","10","0.5","50","1000","0.15446265938069217","0.19781420765027322","0.2937625754527163"
"138","0.5","10","10","1","6","10","0.5","50","1000","0.1431693989071038","0.19526411657559198","0.22937625754527163"
"139","0.5","10","10","1","6","10","0.5","50","1000","0.16247723132969036","0.21493624772313297","0.26609657947686116"
"140","0.5","10","10","1","6","10","0.5","50","1000","0.12823315118397086","0.20910746812386158","0.21780684104627768"
"141","0.5","10","10","1","6","10","0.5","60","1000","0.13296903460837886","0.20765027322404372","0.18611670020120724"
"143","0.5","10","10","1","6","10","0.5","60","1000","0.1209471766848816","0.22185792349726777","0.23138832997987926"
"142","0.5","10","10","1","6","10","0.5","60","1000","0.19526411657559198","0.2448087431693989","0.3817907444668008"
"144","0.5","10","10","1","6","10","0.5","60","1000","0.14681238615664846","0.24990892531876138","0.29225352112676056"
"145","0.5","10","10","1","6","10","0.5","60","1000","0.1052823315118397","0.22112932604735883","0.1921529175050302"
"146","0.5","10","10","1","6","10","0.5","70","1000","0.18214936247723132","0.21785063752276868","0.3073440643863179"
"147","0.5","10","10","1","6","10","0.5","70","1000","0.18287795992714026","0.24408014571949","0.30935613682092555"
"149","0.5","10","10","1","6","10","0.5","70","1000","0.1883424408014572","0.2604735883424408","0.3873239436619718"
"150","0.5","10","10","1","6","10","0.5","70","1000","0.16721311475409836","0.24080145719489982","0.27816901408450706"
"151","0.5","10","10","1","6","10","0.5","80","1000","0.11693989071038251","0.21238615664845173","0.23390342052313884"
"152","0.5","10","10","1","6","10","0.5","80","1000","0.21821493624772315","0.2302367941712204","0.32645875251509054"
"153","0.5","10","10","1","6","10","0.5","80","1000","0.18397085610200364","0.2593806921675774","0.3606639839034205"
"154","0.5","10","10","1","6","10","0.5","80","1000","0.20218579234972678","0.22877959927140254","0.32142857142857145"
"155","0.5","10","10","1","6","10","0.5","80","1000","0.17923497267759564","0.2459016393442623","0.3596579476861167"
"156","0.5","10","10","1","6","10","0.5","90","1000","0.21420765027322405","0.21894353369763206","0.3646881287726358"
"157","0.5","10","10","1","6","10","0.5","90","1000","0.1806921675774135","0.23934426229508196","0.33853118712273644"
"158","0.5","10","10","1","6","10","0.5","90","1000","0.12750455373406194","0.23497267759562843","0.21026156941649898"
"159","0.5","10","10","1","6","10","0.5","90","1000","0.1854280510018215","0.25573770491803277","0.3546277665995976"
"160","0.5","10","10","1","6","10","0.5","90","1000","0.21238615664845173","0.25901639344262295","0.363682092555332"
"161","0.5","10","10","1","6","10","0.5","100","1000","0.19781420765027322","0.2360655737704918","0.3506036217303823"
"162","0.5","10","10","1","6","10","0.5","100","1000","0.248816029143898","0.25282331511839706","0.43108651911468815"
"163","0.5","10","10","1","6","10","0.5","100","1000","0.1912568306010929","0.2550091074681239","0.33903420523138833"
"164","0.5","10","10","1","6","10","0.5","100","1000","0.17085610200364298","0.24444444444444444","0.31338028169014087"
"166","0.5","10","10","1","9","10","0.5","0","1000","0.0546448087431694","0.16830601092896175","0.0920523138832998"
"165","0.5","10","10","1","6","10","0.5","100","1000","0.24845173041894353","0.2145719489981785","0.37525150905432597"
"167","0.5","10","10","1","9","10","0.5","0","1000","0.04954462659380692","0.1825136612021858","0.08148893360160966"
"168","0.5","10","10","1","9","10","0.5","0","1000","0.0877959927140255","0.1825136612021858","0.15995975855130784"
"169","0.5","10","10","1","9","10","0.5","0","1000","0.07723132969034609","0.18433515482695811","0.12223340040241448"
"170","0.5","10","10","1","9","10","0.5","0","1000","0.055373406193078324","0.1766848816029144","0.08098591549295775"
"171","0.5","10","10","1","9","10","0.5","10","1000","0.07795992714025501","0.16794171220400728","0.10261569416498995"
"172","0.5","10","10","1","9","10","0.5","10","1000","0.07030965391621129","0.1854280510018215","0.11519114688128773"
"173","0.5","10","10","1","9","10","0.5","10","1000","0.08378870673952642","0.17486338797814208","0.11116700201207244"
"174","0.5","10","10","1","9","10","0.5","10","1000","0.07978142076502732","0.19344262295081968","0.13782696177062373"
"175","0.5","10","10","1","9","10","0.5","10","1000","0.07176684881602914","0.18360655737704917","0.11167002012072434"
"177","0.5","10","10","1","9","10","0.5","20","1000","0.08342440801457195","0.20801457194899817","0.1317907444668008"
"176","0.5","10","10","1","9","10","0.5","20","1000","0.08524590163934426","0.22477231329690345","0.1851106639839034"
"179","0.5","10","10","1","9","10","0.5","20","1000","0.09872495446265939","0.18360655737704917","0.13682092555331993"
"178","0.5","10","10","1","9","10","0.5","20","1000","0.07686703096539162","0.2098360655737705","0.14989939637826963"
"180","0.5","10","10","1","9","10","0.5","20","1000","0.08415300546448087","0.17158469945355193","0.15040241448692154"
"181","0.5","10","10","1","9","10","0.5","30","1000","0.11256830601092896","0.21821493624772315","0.21277665995975856"
"182","0.5","10","10","1","9","10","0.5","30","1000","0.1384335154826958","0.24225865209471767","0.28672032193158953"
"183","0.5","10","10","1","9","10","0.5","30","1000","0.11438979963570127","0.23387978142076501","0.2454728370221328"
"184","0.5","10","10","1","9","10","0.5","30","1000","0.11001821493624772","0.23897996357012752","0.18611670020120724"
"185","0.5","10","10","1","9","10","0.5","30","1000","0.0947176684881603","0.17959927140255008","0.17404426559356137"
"186","0.5","10","10","1","9","10","0.5","40","1000","0.11074681238615665","0.22295081967213115","0.1981891348088531"
"187","0.5","10","10","1","9","10","0.5","40","1000","0.10418943533697632","0.21894353369763206","0.16549295774647887"
"188","0.5","10","10","1","9","10","0.5","40","1000","0.10819672131147541","0.2029143897996357","0.1841046277665996"
"189","0.5","10","10","1","9","10","0.5","40","1000","0.1260473588342441","0.2459016393442623","0.2731388329979879"
"190","0.5","10","10","1","9","10","0.5","40","1000","0.0936247723132969","0.20255009107468125","0.17857142857142858"
"191","0.5","10","10","1","9","10","0.5","50","1000","0.1307832422586521","0.1970856102003643","0.1805835010060362"
"192","0.5","10","10","1","9","10","0.5","50","1000","0.17304189435336975","0.25901639344262295","0.352112676056338"
"193","0.5","10","10","1","9","10","0.5","50","1000","0.12823315118397086","0.21530054644808744","0.21780684104627768"
"194","0.5","10","10","1","9","10","0.5","50","1000","0.1384335154826958","0.2145719489981785","0.28169014084507044"
"195","0.5","10","10","1","9","10","0.5","50","1000","0.16247723132969036","0.24225865209471767","0.30784708249496984"
"196","0.5","10","10","1","9","10","0.5","60","1000","0.14754098360655737","0.22112932604735883","0.24295774647887325"
"197","0.5","10","10","1","9","10","0.5","60","1000","0.20765027322404372","0.2145719489981785","0.32645875251509054"
"198","0.5","10","10","1","9","10","0.5","60","1000","0.13734061930783242","0.2222222222222222","0.23340040241448692"
"199","0.5","10","10","1","9","10","0.5","60","1000","0.1981785063752277","0.23570127504553734","0.30985915492957744"
"200","0.5","10","10","1","9","10","0.5","60","1000","0.10601092896174863","0.2134790528233151","0.17454728370221329"
"201","0.5","10","10","1","9","10","0.5","70","1000","0.21420765027322405","0.277959927140255","0.4154929577464789"
"202","0.5","10","10","1","9","10","0.5","70","1000","0.17158469945355193","0.2633879781420765","0.34808853118712274"
"203","0.5","10","10","1","9","10","0.5","70","1000","0.15956284153005465","0.24298724954462658","0.30935613682092555"
"204","0.5","10","10","1","9","10","0.5","70","1000","0.1766848816029144","0.2145719489981785","0.27716297786720323"
"205","0.5","10","10","1","9","10","0.5","70","1000","0.2302367941712204","0.26010928961748636","0.40040241448692154"
"206","0.5","10","10","1","9","10","0.5","80","1000","0.23278688524590163","0.24408014571949","0.4164989939637827"
"207","0.5","10","10","1","9","10","0.5","80","1000","0.22003642987249544","0.2677595628415301","0.42806841046277666"
"208","0.5","10","10","1","9","10","0.5","80","1000","0.1981785063752277","0.2837887067395264","0.4215291750503018"
"209","0.5","10","10","1","9","10","0.5","80","1000","0.17158469945355193","0.21420765027322405","0.2892354124748491"
"210","0.5","10","10","1","9","10","0.5","80","1000","0.19526411657559198","0.26083788706739525","0.37122736418511065"
"211","0.5","10","10","1","9","10","0.5","90","1000","0.18761384335154827","0.25245901639344265","0.3365191146881288"
"212","0.5","10","10","1","9","10","0.5","90","1000","0.19489981785063754","0.24808743169398906","0.3767605633802817"
"213","0.5","10","10","1","9","10","0.5","90","1000","0.1668488160291439","0.24517304189435338","0.2902414486921529"
"214","0.5","10","10","1","9","10","0.5","90","1000","0.19162112932604736","0.2360655737704918","0.3284708249496982"
"215","0.5","10","10","1","9","10","0.5","90","1000","0.18360655737704917","0.2185792349726776","0.3083501006036217"
"216","0.5","10","10","1","9","10","0.5","100","1000","0.18105646630236794","0.2520947176684882","0.31388329979879276"
"218","0.5","10","10","1","9","10","0.5","100","1000","0.2","0.23424408014571949","0.32645875251509054"
"217","0.5","10","10","1","9","10","0.5","100","1000","0.2204007285974499","0.26375227686703095","0.3812877263581489"
"219","0.5","10","10","1","9","10","0.5","100","1000","0.26520947176684884","0.25136612021857924","0.4507042253521127"
"221","0.5","10","10","1","12","10","0.5","0","1000","0.07431693989071038","0.20327868852459016","0.09959758551307847"
"220","0.5","10","10","1","9","10","0.5","100","1000","0.2586520947176685","0.23497267759562843","0.4225352112676056"
"222","0.5","10","10","1","12","10","0.5","0","1000","0.05865209471766849","0.12021857923497267","0.079476861167002"
"223","0.5","10","10","1","12","10","0.5","0","1000","0.06411657559198543","0.1785063752276867","0.11971830985915492"
"224","0.5","10","10","1","12","10","0.5","0","1000","0.05865209471766849","0.17304189435336975","0.06941649899396378"
"225","0.5","10","10","1","12","10","0.5","0","1000","0.07868852459016394","0.1981785063752277","0.1272635814889336"
"226","0.5","10","10","1","12","10","0.5","10","1000","0.07686703096539162","0.15045537340619308","0.10311871227364185"
